CustomerID,CustomerCode,FirstName,LastName,FullName,Gender,DOB,Age,AgeGroup,Email,Phone,City,State,Region,Pincode,RegistrationDate,CustomerSegment,PreferredCategory,IsPrimeMember,IsActive
C003744,CUST003744,Yahvi,Patla,Yahvi Patla,Female,2003-12-09,22,18-24,yahvi.patla115@gmail.com,9278099283,Delhi,Delhi,North,110001,2024-12-22,Regular,Fashion,False,True
C003745,CUST003745,Siya,Kade,Siya Kade,Female,2004-10-23,21,18-24,siya.kade82@gmail.com,0467863038,Asansol,West Bengal,East,713301,2024-09-16,Regular,Fashion,False,True
C003746,CUST003746,Azad,Ram,Azad Ram,Male,2004-11-13,21,18-24,azad.ram918@gmail.com,6707698644,Howrah,West Bengal,East,711101,2024-03-08,Regular,Sports,False,True
C003747,CUST003747,Laksh,Bhatt,Laksh Bhatt,Male,1973-08-24,52,45-54,laksh.bhatt222@gmail.com,5427255730,Gurugram,Haryana,North,122001,2025-12-22,Premium,Fashion,False,True
C003748,CUST003748,Charan,Thaman,Charan Thaman,Male,1968-08-22,57,55+,charan.thaman722@gmail.com,4230227275,Agra,Uttar Pradesh,North,282001,2023-06-07,Regular,Grocery,True,True
C003749,CUST003749,Fariq,Contractor,Fariq Contractor,Male,1988-11-17,37,35-44,fariq.contractor831@gmail.com,1143416638,Madurai,Tamil Nadu,South,625001,2025-03-07,New,Sports,True,False
C003750,CUST003750,Fariq,Sahni,Fariq Sahni,Male,1996-12-02,29,25-34,fariq.sahni782@gmail.com,2777198460,Belagavi,Karnataka,South,590001,2025-08-20,Regular,Beauty,True,True
C003751,CUST003751,Patrick,Gulati,Patrick Gulati,Male,1985-12-23,40,35-44,patrick.gulati375@gmail.com,0968348698,Rajkot,Gujarat,West,360001,2026-05-18,Regular,Fashion,False,True
C003752,CUST003752,Wishi,Chandra,Wishi Chandra,Female,1994-07-18,31,25-34,wishi.chandra935@gmail.com,2917736053,Delhi,Delhi,North,110001,2025-11-22,Regular,Beauty,True,True
C003753,CUST003753,Aarav,Bhatt,Aarav Bhatt,Male,1971-04-17,55,55+,aarav.bhatt503@gmail.com,7831826374,Cuttack,Odisha,East,753001,2026-05-09,Premium,Beauty,False,True
C003754,CUST003754,Bimala,Zacharia,Bimala Zacharia,Female,1998-06-18,28,25-34,bimala.zacharia994@gmail.com,5081933922,Bilaspur,Chhattisgarh,Central,495001,2024-03-22,Regular,Fashion,True,True
C003755,CUST003755,Vyanjana,Kuruvilla,Vyanjana Kuruvilla,Female,1985-04-16,41,35-44,vyanjana.kuruvilla198@gmail.com,4727879244,Coimbatore,Tamil Nadu,South,641001,2025-06-15,Regular,Electronics,False,True
C003756,CUST003756,Urvashi,Sharaf,Urvashi Sharaf,Female,1970-08-22,55,55+,urvashi.sharaf270@gmail.com,6867994206,Kolkata,West Bengal,East,700001,2023-05-17,Regular,Books,False,False
C003757,CUST003757,Dipta,Kamdar,Dipta Kamdar,Female,1997-08-17,28,25-34,dipta.kamdar733@gmail.com,3761825930,Chandigarh,Chandigarh,North,160017,2024-01-03,Premium,Electronics,False,False
C003758,CUST003758,Yatin,Vasa,Yatin Vasa,Male,1999-01-30,27,25-34,yatin.vasa277@gmail.com,8121263581,Gurugram,Haryana,North,122001,2023-03-18,New,Beauty,False,True
C003759,CUST003759,Rajeshri,Saraf,Rajeshri Saraf,Female,1998-01-10,28,25-34,rajeshri.saraf249@gmail.com,2251933562,Ahmedabad,Gujarat,West,380001,2023-07-20,Regular,Sports,False,True
C003760,CUST003760,Zehaan,Mani,Zehaan Mani,Male,1985-04-04,41,35-44,zehaan.mani800@gmail.com,2840125200,Indore,Madhya Pradesh,West,452001,2025-03-08,New,Electronics,False,True
C003761,CUST003761,Libni,Korpal,Libni Korpal,Female,1978-02-25,48,45-54,libni.korpal57@gmail.com,2812479666,Asansol,West Bengal,East,713301,2025-03-30,Regular,Sports,True,False
C003762,CUST003762,Vidhi,Varghese,Vidhi Varghese,Female,1979-07-07,46,45-54,vidhi.varghese654@gmail.com,2940993751,Guwahati,Assam,East,781001,2024-09-18,Regular,Books,False,True
C003763,CUST003763,Jalsa,Sur,Jalsa Sur,Female,1993-10-12,32,25-34,jalsa.sur729@gmail.com,1967991845,Bilaspur,Chhattisgarh,Central,495001,2023-03-07,Regular,Sports,False,True
C003764,CUST003764,Bahadurjit,Dube,Bahadurjit Dube,Male,1965-09-04,60,55+,bahadurjit.dube957@gmail.com,3851940568,Lucknow,Uttar Pradesh,North,226001,2025-09-17,Regular,Fashion,True,False
C003765,CUST003765,Maanav,Palan,Maanav Palan,Male,2005-01-30,21,18-24,maanav.palan646@gmail.com,0752879972,Chandigarh,Chandigarh,North,160017,2025-03-31,Regular,Electronics,False,True
C003766,CUST003766,Ekiya,Nori,Ekiya Nori,Female,1997-08-22,28,25-34,ekiya.nori682@gmail.com,5931227254,Mumbai,Maharashtra,West,400001,2025-05-28,Regular,Grocery,False,True
C003767,CUST003767,Luke,Pau,Luke Pau,Male,1986-11-27,39,35-44,luke.pau676@gmail.com,9582546772,Raipur,Chhattisgarh,Central,492001,2024-08-24,Premium,Sports,False,True
C003768,CUST003768,Jagat,Prashad,Jagat Prashad,Male,1995-07-17,30,25-34,jagat.prashad910@gmail.com,0751638066,Dhanbad,Jharkhand,East,826001,2023-12-16,Regular,Home & Kitchen,True,True
C003769,CUST003769,Gautam,Ravel,Gautam Ravel,Male,1998-05-03,28,25-34,gautam.ravel330@gmail.com,0737229176,Hubballi,Karnataka,South,580020,2025-04-23,Regular,Fashion,True,True
C003770,CUST003770,Mahika,Walia,Mahika Walia,Female,1966-07-03,59,55+,mahika.walia284@gmail.com,5440291956,Bengaluru,Karnataka,South,560001,2023-07-12,Premium,Electronics,False,True
C003771,CUST003771,Ojas,Bahl,Ojas Bahl,Male,1987-08-04,38,35-44,ojas.bahl41@gmail.com,4922835602,Vadodara,Gujarat,West,390001,2026-02-06,Premium,Home & Kitchen,True,False
C003772,CUST003772,Ekansh,Kaur,Ekansh Kaur,Male,1989-09-28,36,35-44,ekansh.kaur625@gmail.com,8636938058,Guwahati,Assam,East,781001,2024-07-26,New,Books,False,True
C003773,CUST003773,Lajita,Ramanathan,Lajita Ramanathan,Female,1967-09-29,58,55+,lajita.ramanathan446@gmail.com,5175931726,Jodhpur,Rajasthan,North,342001,2025-04-22,Regular,Electronics,True,True
C003774,CUST003774,Bachittar,Bandi,Bachittar Bandi,Male,2002-04-21,24,18-24,bachittar.bandi115@gmail.com,1479612650,Bhopal,Madhya Pradesh,West,462001,2025-05-03,Premium,Electronics,False,True
C003775,CUST003775,Zarna,Wason,Zarna Wason,Female,2006-11-25,19,18-24,zarna.wason207@gmail.com,5379978816,Agra,Uttar Pradesh,North,282001,2024-12-20,New,Beauty,False,True
C003776,CUST003776,Ubika,Varma,Ubika Varma,Female,1968-06-01,58,55+,ubika.varma105@gmail.com,9888744732,Mangaluru,Karnataka,South,575001,2024-10-17,Regular,Sports,True,True
C003777,CUST003777,Benjamin,Soman,Benjamin Soman,Male,1996-04-12,30,25-34,benjamin.soman82@gmail.com,4770608558,Dehradun,Uttarakhand,North,248001,2024-01-02,Regular,Electronics,False,True
C003778,CUST003778,Zehaan,Halder,Zehaan Halder,Male,1986-09-19,39,35-44,zehaan.halder601@gmail.com,2754115652,Dhanbad,Jharkhand,East,826001,2024-02-13,Regular,Home & Kitchen,False,True
C003779,CUST003779,Warjas,Setty,Warjas Setty,Male,1968-12-20,57,55+,warjas.setty689@gmail.com,6699818052,Mangaluru,Karnataka,South,575001,2023-12-24,New,Grocery,False,True
C003780,CUST003780,Varenya,Doctor,Varenya Doctor,Female,1967-04-14,59,55+,varenya.doctor402@gmail.com,6316460664,Asansol,West Bengal,East,713301,2023-12-21,Regular,Beauty,True,True
C003781,CUST003781,Harish,Dyal,Harish Dyal,Male,1981-09-23,44,35-44,harish.dyal782@gmail.com,3883331493,Howrah,West Bengal,East,711101,2024-05-27,New,Electronics,False,True
C003782,CUST003782,Faras,Parmar,Faras Parmar,Male,1984-12-01,41,35-44,faras.parmar139@gmail.com,2066653479,Asansol,West Bengal,East,713301,2023-02-03,Regular,Books,True,True
C003783,CUST003783,Vanya,Chahal,Vanya Chahal,Female,1967-11-11,58,55+,vanya.chahal772@gmail.com,1000326661,Dhanbad,Jharkhand,East,826001,2023-11-01,New,Grocery,False,True
C003784,CUST003784,Viraj,Arya,Viraj Arya,Male,2000-01-22,26,25-34,viraj.arya629@gmail.com,9162776502,Surat,Gujarat,West,395003,2025-04-19,New,Books,True,True
C003785,CUST003785,Manbir,Edwin,Manbir Edwin,Male,1989-08-08,36,35-44,manbir.edwin549@gmail.com,9153537592,Nashik,Maharashtra,West,422001,2024-06-11,New,Home & Kitchen,True,False
C003786,CUST003786,Warda,Bora,Warda Bora,Female,2005-10-15,20,18-24,warda.bora380@gmail.com,6242933801,Jaipur,Rajasthan,North,302001,2026-06-07,New,Electronics,False,True
C003787,CUST003787,Arunima,Som,Arunima Som,Female,1968-07-03,57,55+,arunima.som977@gmail.com,4608348649,Thiruvananthapuram,Kerala,South,695001,2024-08-05,New,Beauty,True,False
C003788,CUST003788,Dalbir,Sura,Dalbir Sura,Male,1987-06-29,38,35-44,dalbir.sura862@gmail.com,1233153497,Kolkata,West Bengal,East,700001,2024-11-06,Regular,Grocery,True,True
C003789,CUST003789,Ranbir,Ghose,Ranbir Ghose,Male,1972-06-29,53,45-54,ranbir.ghose968@gmail.com,3751416486,Howrah,West Bengal,East,711101,2024-12-12,New,Books,False,True
C003790,CUST003790,Sanaya,Wable,Sanaya Wable,Female,2004-10-16,21,18-24,sanaya.wable264@gmail.com,3278602849,Asansol,West Bengal,East,713301,2024-07-11,Premium,Grocery,False,True
C003791,CUST003791,Triveni,Kale,Triveni Kale,Female,1989-12-19,36,35-44,triveni.kale892@gmail.com,2199149952,Asansol,West Bengal,East,713301,2025-05-14,New,Fashion,True,True
C003792,CUST003792,Oeshi,Halder,Oeshi Halder,Female,1988-05-28,38,35-44,oeshi.halder216@gmail.com,9654970594,Gurugram,Haryana,North,122001,2024-11-03,New,Grocery,True,True
C003793,CUST003793,Kabir,Patel,Kabir Patel,Male,2005-06-15,21,18-24,kabir.patel982@gmail.com,1020388707,Mangaluru,Karnataka,South,575001,2026-04-27,Regular,Home & Kitchen,True,True
C003794,CUST003794,Bina,Koshy,Bina Koshy,Female,1994-09-16,31,25-34,bina.koshy692@gmail.com,2100468797,Pune,Maharashtra,West,411001,2024-07-16,Premium,Sports,False,True
C003795,CUST003795,Raagini,Dhawan,Raagini Dhawan,Female,1970-12-25,55,55+,raagini.dhawan477@gmail.com,8654255686,Amritsar,Punjab,North,143001,2025-06-07,Regular,Beauty,False,True
C003796,CUST003796,Ekavir,Goswami,Ekavir Goswami,Male,1976-09-25,49,45-54,ekavir.goswami894@gmail.com,1710567392,Chandigarh,Chandigarh,North,160017,2023-08-07,Regular,Books,False,True
C003797,CUST003797,Janaki,Sabharwal,Janaki Sabharwal,Female,2004-07-01,21,18-24,janaki.sabharwal92@gmail.com,4872358389,Siliguri,West Bengal,East,734001,2023-04-16,New,Home & Kitchen,False,True
C003798,CUST003798,Ojas,Butala,Ojas Butala,Male,1996-12-05,29,25-34,ojas.butala964@gmail.com,7700483076,Gwalior,Madhya Pradesh,Central,474001,2024-03-16,Regular,Home & Kitchen,False,False
C003799,CUST003799,Eiravati,Shere,Eiravati Shere,Female,1982-05-27,44,35-44,eiravati.shere343@gmail.com,8274383262,Coimbatore,Tamil Nadu,South,641001,2024-11-20,Regular,Books,False,True
C003800,CUST003800,Devansh,Nazareth,Devansh Nazareth,Male,1969-06-15,57,55+,devansh.nazareth712@gmail.com,3732301464,Dhanbad,Jharkhand,East,826001,2024-11-24,New,Sports,False,False
C003801,CUST003801,Simon,Subramanian,Simon Subramanian,Male,1990-03-20,36,35-44,simon.subramanian195@gmail.com,9541852039,Noida,Uttar Pradesh,North,201301,2025-10-03,Regular,Home & Kitchen,False,True
C003802,CUST003802,Yug,Cheema,Yug Cheema,Male,1968-06-13,58,55+,yug.cheema455@gmail.com,3305098099,Vadodara,Gujarat,West,390001,2024-02-29,Premium,Home & Kitchen,False,True
C003803,CUST003803,Kavya,Kumar,Kavya Kumar,Female,1968-04-09,58,55+,kavya.kumar428@gmail.com,7684865584,Mysuru,Karnataka,South,570001,2024-07-23,Regular,Electronics,False,True
C003804,CUST003804,Faras,Gaba,Faras Gaba,Male,1989-05-27,37,35-44,faras.gaba280@gmail.com,8575564429,Agra,Uttar Pradesh,North,282001,2024-12-03,Regular,Fashion,False,True
C003805,CUST003805,Gagan,Talwar,Gagan Talwar,Male,1999-01-28,27,25-34,gagan.talwar931@gmail.com,3252674942,Kolkata,West Bengal,East,700001,2025-06-09,New,Books,False,True
C003806,CUST003806,Idika,Ghose,Idika Ghose,Female,1971-08-14,54,45-54,idika.ghose892@gmail.com,5238149871,Jodhpur,Rajasthan,North,342001,2023-09-12,Regular,Electronics,False,True
C003807,CUST003807,Maanas,Golla,Maanas Golla,Male,1966-12-17,59,55+,maanas.golla395@gmail.com,7931240493,Ludhiana,Punjab,North,141001,2024-10-24,Premium,Grocery,False,True
C003808,CUST003808,Yauvani,Rajagopal,Yauvani Rajagopal,Female,1979-12-26,46,45-54,yauvani.rajagopal304@gmail.com,7553373477,Dehradun,Uttarakhand,North,248001,2023-05-27,Regular,Books,False,True
C003809,CUST003809,Tarak,Kalla,Tarak Kalla,Male,1969-09-22,56,55+,tarak.kalla340@gmail.com,8276546991,Gwalior,Madhya Pradesh,Central,474001,2025-04-13,Premium,Books,True,True
C003810,CUST003810,Pooja,Suri,Pooja Suri,Female,1980-05-22,46,45-54,pooja.suri792@gmail.com,5814429836,Nagpur,Maharashtra,West,440001,2023-02-08,Regular,Electronics,True,True
C003811,CUST003811,Vivaan,Rout,Vivaan Rout,Male,1973-04-08,53,45-54,vivaan.rout635@gmail.com,5611555107,Jodhpur,Rajasthan,North,342001,2026-01-29,Regular,Beauty,True,False
C003812,CUST003812,Mason,Das,Mason Das,Male,2003-10-02,22,18-24,mason.das899@gmail.com,1588901718,Bengaluru,Karnataka,South,560001,2024-08-25,Regular,Beauty,False,True
C003813,CUST003813,Urvashi,Date,Urvashi Date,Female,2005-10-24,20,18-24,urvashi.date406@gmail.com,6831562420,Lucknow,Uttar Pradesh,North,226001,2024-12-18,Regular,Books,False,True
C003814,CUST003814,Saumya,Bava,Saumya Bava,Female,1990-12-13,35,35-44,saumya.bava321@gmail.com,7690543526,Chandigarh,Chandigarh,North,160017,2023-10-28,New,Fashion,False,True
C003815,CUST003815,Edhitha,Bhavsar,Edhitha Bhavsar,Female,2006-08-17,19,18-24,edhitha.bhavsar766@gmail.com,0232710732,Pune,Maharashtra,West,411001,2026-05-03,New,Beauty,False,True
C003816,CUST003816,Onkar,Seth,Onkar Seth,Male,1990-05-08,36,35-44,onkar.seth389@gmail.com,0348990564,Nagpur,Maharashtra,West,440001,2023-08-03,Regular,Sports,False,True
C003817,CUST003817,Ishani,Bumb,Ishani Bumb,Female,1995-08-14,30,25-34,ishani.bumb469@gmail.com,6311867019,Cuttack,Odisha,East,753001,2025-05-13,New,Sports,False,True
C003818,CUST003818,Yug,Warrior,Yug Warrior,Male,1979-09-20,46,45-54,yug.warrior448@gmail.com,4593181312,Madurai,Tamil Nadu,South,625001,2025-07-03,Regular,Books,False,True
C003819,CUST003819,Praneel,Master,Praneel Master,Male,1995-08-23,30,25-34,praneel.master561@gmail.com,3413505407,Cuttack,Odisha,East,753001,2025-04-26,Premium,Grocery,True,True
C003820,CUST003820,Tripti,Kumar,Tripti Kumar,Female,1998-05-02,28,25-34,tripti.kumar843@gmail.com,9436813145,Guwahati,Assam,East,781001,2023-03-26,Regular,Beauty,False,True
C003821,CUST003821,Kamala,Manda,Kamala Manda,Female,2003-02-06,23,18-24,kamala.manda303@gmail.com,7845845840,Ahmedabad,Gujarat,West,380001,2025-10-12,Premium,Books,False,True
C003822,CUST003822,Gaurang,Deo,Gaurang Deo,Male,1976-06-23,50,45-54,gaurang.deo466@gmail.com,2180667252,Vadodara,Gujarat,West,390001,2025-10-25,Regular,Fashion,False,True
C003823,CUST003823,Vanya,Handa,Vanya Handa,Female,1984-10-15,41,35-44,vanya.handa439@gmail.com,9067742108,Ahmedabad,Gujarat,West,380001,2023-02-26,Premium,Books,True,True
C003824,CUST003824,Inaya,Aurora,Inaya Aurora,Female,1993-10-12,32,25-34,inaya.aurora441@gmail.com,7108425754,Vadodara,Gujarat,West,390001,2023-02-21,New,Fashion,True,True
C003825,CUST003825,Hiral,Karnik,Hiral Karnik,Female,1996-10-18,29,25-34,hiral.karnik87@gmail.com,9724868983,Panaji,Goa,West,403001,2023-06-14,Regular,Grocery,False,True
C003826,CUST003826,Gayathri,Edwin,Gayathri Edwin,Female,1988-02-08,38,35-44,gayathri.edwin612@gmail.com,2774690338,Gwalior,Madhya Pradesh,Central,474001,2025-08-22,Regular,Sports,False,True
C003827,CUST003827,Joshua,Swamy,Joshua Swamy,Male,1973-01-05,53,45-54,joshua.swamy391@gmail.com,8775222120,Mangaluru,Karnataka,South,575001,2023-04-06,Regular,Home & Kitchen,False,True
C003828,CUST003828,Anika,Mody,Anika Mody,Female,1966-04-24,60,55+,anika.mody260@gmail.com,0338738453,Panaji,Goa,West,403001,2025-11-02,New,Sports,True,True
C003829,CUST003829,Rachita,Bali,Rachita Bali,Female,1969-03-06,57,55+,rachita.bali895@gmail.com,3836669436,Dhanbad,Jharkhand,East,826001,2025-05-15,Regular,Home & Kitchen,False,True
C003830,CUST003830,Omkaar,Tripathi,Omkaar Tripathi,Male,1991-01-07,35,35-44,omkaar.tripathi790@gmail.com,9785134455,Chandigarh,Chandigarh,North,160017,2025-05-30,Premium,Sports,False,True
C003831,CUST003831,Jatin,Edwin,Jatin Edwin,Male,2006-01-26,20,18-24,jatin.edwin81@gmail.com,7594283188,Mangaluru,Karnataka,South,575001,2024-06-16,Regular,Books,False,True
C003832,CUST003832,Ronith,Chopra,Ronith Chopra,Male,1992-07-14,33,25-34,ronith.chopra854@gmail.com,4280911541,Jabalpur,Madhya Pradesh,Central,482001,2024-05-17,Regular,Beauty,False,True
C003833,CUST003833,Sachi,Uppal,Sachi Uppal,Female,1977-03-14,49,45-54,sachi.uppal763@gmail.com,0549114065,Belagavi,Karnataka,South,590001,2023-06-11,Regular,Books,False,True
C003834,CUST003834,Lopa,Tak,Lopa Tak,Female,1992-06-24,34,25-34,lopa.tak230@gmail.com,7490753513,Indore,Madhya Pradesh,West,452001,2023-06-14,New,Electronics,False,True
C003835,CUST003835,Yashvi,Kothari,Yashvi Kothari,Female,1983-03-22,43,35-44,yashvi.kothari445@gmail.com,3349565158,Surat,Gujarat,West,395003,2025-04-02,Regular,Home & Kitchen,False,True
C003836,CUST003836,Faraj,Dubey,Faraj Dubey,Male,1980-01-08,46,45-54,faraj.dubey760@gmail.com,6059676561,Dehradun,Uttarakhand,North,248001,2025-04-16,Regular,Sports,True,True
C003837,CUST003837,Geetika,Mahajan,Geetika Mahajan,Female,2003-11-25,22,18-24,geetika.mahajan391@gmail.com,1467969389,Gurugram,Haryana,North,122001,2025-02-24,Regular,Fashion,False,True
C003838,CUST003838,Falan,Prabhu,Falan Prabhu,Male,1976-09-16,49,45-54,falan.prabhu667@gmail.com,7352908311,Delhi,Delhi,North,110001,2025-04-07,Regular,Beauty,False,True
C003839,CUST003839,Rohan,Varma,Rohan Varma,Male,1994-03-09,32,25-34,rohan.varma598@gmail.com,8687320718,Surat,Gujarat,West,395003,2023-12-03,Regular,Sports,True,True
C003840,CUST003840,Caleb,Chatterjee,Caleb Chatterjee,Male,1992-12-19,33,25-34,caleb.chatterjee502@gmail.com,2697187015,Agra,Uttar Pradesh,North,282001,2025-05-15,Premium,Books,True,True
C003841,CUST003841,Ishaan,Shere,Ishaan Shere,Male,1983-09-23,42,35-44,ishaan.shere78@gmail.com,9199949851,Patna,Bihar,East,800001,2025-12-31,Regular,Fashion,True,True
C003842,CUST003842,Darsh,Srivastava,Darsh Srivastava,Male,1985-02-14,41,35-44,darsh.srivastava898@gmail.com,2274045122,Chennai,Tamil Nadu,South,600001,2025-12-25,Regular,Electronics,True,True
C003843,CUST003843,Nitesh,Thaker,Nitesh Thaker,Male,2003-12-23,22,18-24,nitesh.thaker522@gmail.com,1035743189,Pune,Maharashtra,West,411001,2026-02-04,Regular,Electronics,True,True
C003844,CUST003844,Devika,Bansal,Devika Bansal,Female,1967-06-30,58,55+,devika.bansal202@gmail.com,6012854997,Kochi,Kerala,South,682001,2024-06-18,Regular,Books,True,True
C003845,CUST003845,Hemal,Ratta,Hemal Ratta,Female,1980-12-29,45,45-54,hemal.ratta698@gmail.com,1086670429,Asansol,West Bengal,East,713301,2024-06-21,New,Electronics,False,True
C003846,CUST003846,Praneel,Sen,Praneel Sen,Male,2006-03-24,20,18-24,praneel.sen94@gmail.com,0642823598,Bilaspur,Chhattisgarh,Central,495001,2024-04-07,Regular,Grocery,False,True
C003847,CUST003847,Meera,Walia,Meera Walia,Female,1999-09-10,26,25-34,meera.walia218@gmail.com,8648412123,Chandigarh,Chandigarh,North,160017,2024-09-27,Premium,Books,False,True
C003848,CUST003848,Lohit,Raghavan,Lohit Raghavan,Male,1967-11-10,58,55+,lohit.raghavan536@gmail.com,0627235264,Pune,Maharashtra,West,411001,2025-01-20,New,Sports,True,True
C003849,CUST003849,Jagrati,Raj,Jagrati Raj,Female,1971-07-20,54,45-54,jagrati.raj90@gmail.com,7057162984,Mumbai,Maharashtra,West,400001,2024-07-01,Premium,Grocery,False,True
C003850,CUST003850,Yadavi,Prakash,Yadavi Prakash,Female,1986-01-20,40,35-44,yadavi.prakash510@gmail.com,6461469948,Pune,Maharashtra,West,411001,2025-12-15,Regular,Home & Kitchen,False,True
C003851,CUST003851,Krisha,Vala,Krisha Vala,Female,2008-05-11,18,18-24,krisha.vala703@gmail.com,6685867789,Bhopal,Madhya Pradesh,West,462001,2026-06-23,New,Beauty,False,True
C003852,CUST003852,Ojas,Kashyap,Ojas Kashyap,Male,1974-10-24,51,45-54,ojas.kashyap918@gmail.com,3930361999,Kochi,Kerala,South,682001,2026-02-08,Premium,Home & Kitchen,False,True
C003853,CUST003853,Hemang,Dass,Hemang Dass,Male,1991-03-18,35,35-44,hemang.dass975@gmail.com,1574236837,Noida,Uttar Pradesh,North,201301,2025-08-01,Regular,Beauty,True,True
C003854,CUST003854,Aayush,Kamdar,Aayush Kamdar,Male,1996-03-31,30,25-34,aayush.kamdar922@gmail.com,6588074612,Siliguri,West Bengal,East,734001,2024-03-27,Regular,Books,False,True
C003855,CUST003855,Anmol,Krishnamurthy,Anmol Krishnamurthy,Male,1993-08-21,32,25-34,anmol.krishnamurthy404@gmail.com,5663636381,Bilaspur,Chhattisgarh,Central,495001,2023-04-24,Premium,Beauty,True,True
C003856,CUST003856,Hemang,Dhar,Hemang Dhar,Male,1975-01-16,51,45-54,hemang.dhar115@gmail.com,2103799820,Ahmedabad,Gujarat,West,380001,2023-09-18,Regular,Books,True,True
C003857,CUST003857,Nidhi,Yogi,Nidhi Yogi,Female,1995-10-30,30,25-34,nidhi.yogi870@gmail.com,2335793775,Howrah,West Bengal,East,711101,2025-08-06,Regular,Fashion,False,True
C003858,CUST003858,Aarush,Buch,Aarush Buch,Male,1977-08-23,48,45-54,aarush.buch102@gmail.com,9201337045,Thiruvananthapuram,Kerala,South,695001,2023-05-10,Regular,Fashion,False,True
C003859,CUST003859,Warjas,Loke,Warjas Loke,Male,1965-12-17,60,55+,warjas.loke374@gmail.com,9113928236,Vadodara,Gujarat,West,390001,2025-04-02,New,Fashion,True,True
C003860,CUST003860,Udyati,Muni,Udyati Muni,Female,2007-11-21,18,18-24,udyati.muni837@gmail.com,8313800338,Mumbai,Maharashtra,West,400001,2023-04-21,Premium,Home & Kitchen,True,True
C003861,CUST003861,Ira,Keer,Ira Keer,Female,1994-12-29,31,25-34,ira.keer925@gmail.com,4047619456,Vadodara,Gujarat,West,390001,2023-01-22,Regular,Beauty,True,True
C003862,CUST003862,Caleb,Nagarajan,Caleb Nagarajan,Male,2001-12-13,24,18-24,caleb.nagarajan337@gmail.com,0699429223,Patna,Bihar,East,800001,2025-04-14,Regular,Beauty,True,True
C003863,CUST003863,Bhavika,Swaminathan,Bhavika Swaminathan,Female,1999-10-26,26,25-34,bhavika.swaminathan320@gmail.com,2010898107,Chandigarh,Chandigarh,North,160017,2025-06-04,New,Books,True,False
C003864,CUST003864,Fariq,Karpe,Fariq Karpe,Male,1975-07-19,50,45-54,fariq.karpe888@gmail.com,8301944108,Kolkata,West Bengal,East,700001,2024-01-12,Regular,Electronics,True,False
C003865,CUST003865,Ishani,Mohanty,Ishani Mohanty,Female,1983-10-25,42,35-44,ishani.mohanty949@gmail.com,7424941785,Bhopal,Madhya Pradesh,West,462001,2023-11-09,New,Home & Kitchen,False,False
C003866,CUST003866,Karan,Soman,Karan Soman,Male,1999-06-20,27,25-34,karan.soman399@gmail.com,2831091571,Mysuru,Karnataka,South,570001,2025-05-08,Premium,Sports,False,False
C003867,CUST003867,Chakradhar,Anne,Chakradhar Anne,Male,1985-05-12,41,35-44,chakradhar.anne661@gmail.com,2341024250,Mysuru,Karnataka,South,570001,2023-05-01,Premium,Books,False,True
C003868,CUST003868,Naveen,Ramakrishnan,Naveen Ramakrishnan,Male,1979-04-27,47,45-54,naveen.ramakrishnan437@gmail.com,6844187768,Kochi,Kerala,South,682001,2024-05-27,New,Sports,True,True
C003869,CUST003869,Sarthak,Chahal,Sarthak Chahal,Male,1997-05-25,29,25-34,sarthak.chahal184@gmail.com,9620429758,Warangal,Telangana,South,506002,2023-06-21,Regular,Grocery,False,True
C003870,CUST003870,Chanchal,Bhardwaj,Chanchal Bhardwaj,Female,1971-11-04,54,45-54,chanchal.bhardwaj287@gmail.com,8259230651,Patna,Bihar,East,800001,2026-03-10,Regular,Fashion,True,True
C003871,CUST003871,Devika,Srinivas,Devika Srinivas,Female,1993-08-16,32,25-34,devika.srinivas687@gmail.com,2880049605,Howrah,West Bengal,East,711101,2023-06-26,Regular,Electronics,True,True
C003872,CUST003872,Mahika,Sahota,Mahika Sahota,Female,2003-11-08,22,18-24,mahika.sahota216@gmail.com,4951704204,Agra,Uttar Pradesh,North,282001,2023-09-23,Regular,Beauty,False,True
C003873,CUST003873,Wriddhish,Kade,Wriddhish Kade,Male,1966-12-20,59,55+,wriddhish.kade283@gmail.com,5263228441,Warangal,Telangana,South,506002,2023-03-04,New,Sports,False,True
C003874,CUST003874,Kamala,Kashyap,Kamala Kashyap,Female,1978-07-19,47,45-54,kamala.kashyap971@gmail.com,1037700233,Patna,Bihar,East,800001,2025-10-07,Regular,Home & Kitchen,False,True
C003875,CUST003875,Nathan,Dewan,Nathan Dewan,Male,1978-12-22,47,45-54,nathan.dewan840@gmail.com,7415708832,Warangal,Telangana,South,506002,2026-06-03,Regular,Home & Kitchen,True,True
C003876,CUST003876,Zehaan,Ramaswamy,Zehaan Ramaswamy,Male,1967-11-29,58,55+,zehaan.ramaswamy160@gmail.com,4354349189,Bhopal,Madhya Pradesh,West,462001,2025-11-14,Premium,Books,False,True
C003877,CUST003877,Forum,Mohanty,Forum Mohanty,Female,1989-01-08,37,35-44,forum.mohanty861@gmail.com,4333040305,Mysuru,Karnataka,South,570001,2025-02-17,New,Beauty,True,True
C003878,CUST003878,Banjeet,Tella,Banjeet Tella,Male,1973-07-13,52,45-54,banjeet.tella279@gmail.com,5062925809,Ahmedabad,Gujarat,West,380001,2023-01-27,Regular,Home & Kitchen,False,True
